event_ticker,market_ticker,market_title,yes_subtitle,series_ticker,away_team,home_team,kickoff_ts,matched_via
KXNCAAFGAME-25NOV08WORCMERC,KXNCAAFGAME-25NOV08WORCMERC-MERC,Worcester Polytechnic Institute at Merchant Marine Academy Winner?,MERC,KXNCAAFGAME,Worcester Polytechnic Institute,Merchant Marine Academy,1762621200,API_UPDATE
KXNCAAFGAME-25NOV08WAGNROBE,KXNCAAFGAME-25NOV08WAGNROBE-ROBE,Wagner at Robert Morris Winner?,ROBE,KXNCAAFGAME,Wagner,Robert Morris,1762621200,API_UPDATE
KXNCAAFGAME-25NOV08STONCENT,KXNCAAFGAME-25NOV08STONCENT-CENT,Stonehill at Central Connecticut Winner?,CENT,KXNCAAFGAME,Stonehill,Central Connecticut,1762621200,API_UPDATE
KXNCAAFGAME-25NOV08WORCMASS,KXNCAAFGAME-25NOV08WORCMASS-MASS,Worcester St at Mass Maritime Winner?,MASS,KXNCAAFGAME,Worcester St,Mass Maritime,1762621200,API_UPDATE
KXNCAAFGAME-25NOV08COLGLAFA,KXNCAAFGAME-25NOV08COLGLAFA-LAFA,Colgate at Lafayette Winner?,LAFA,KXNCAAFGAME,Colgate,Lafayette,1762623000,API_UPDATE
KXNCAAFGAME-25NOV08TUFTMIDD,KXNCAAFGAME-25NOV08TUFTMIDD-MIDD,Tufts at Middlebury Winner?,MIDD,KXNCAAFGAME,Tufts,Middlebury,1762623000,API_UPDATE
KXNCAAFGAME-25NOV08HAMLST.O,KXNCAAFGAME-25NOV08HAMLST.O-ST.O,Hamline University at St. Olaf Winner?,ST.O,KXNCAAFGAME,Hamline University,St. Olaf,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08KALAALMA,KXNCAAFGAME-25NOV08KALAALMA-ALMA,Kalamazoo at Alma Winner?,ALMA,KXNCAAFGAME,Kalamazoo,Alma,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08CALVHOPE,KXNCAAFGAME-25NOV08CALVHOPE-HOPE,Calvin University at Hope College Winner?,HOPE,KXNCAAFGAME,Calvin University,Hope College,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08READLEBA,KXNCAAFGAME-25NOV08READLEBA-LEBA,Reading at Lebanon Valley Winner?,LEBA,KXNCAAFGAME,Reading,Lebanon Valley,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08DELAMISE,KXNCAAFGAME-25NOV08DELAMISE-MISE,Delaware Valley at Misericordia Winner?,MISE,KXNCAAFGAME,Delaware Valley,Misericordia,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WESTMINN,KXNCAAFGAME-25NOV08WESTMINN-MINN,Westminster College (MO) at Minnesota Morris Winner?,MINN,KXNCAAFGAME,Westminster College (MO),Minnesota Morris,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BLUEELIZ,KXNCAAFGAME-25NOV08BLUEELIZ-ELIZ,Bluefield State at Elizabeth City State Winner?,ELIZ,KXNCAAFGAME,Bluefield State,Elizabeth City State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08MUHLGETT,KXNCAAFGAME-25NOV08MUHLGETT-GETT,Muhlenberg at Gettysburg Winner?,GETT,KXNCAAFGAME,Muhlenberg,Gettysburg,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08MITSUNY,KXNCAAFGAME-25NOV08MITSUNY-SUNY,MIT at SUNY Maritime Winner?,SUNY,KXNCAAFGAME,MIT,SUNY Maritime,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ST.LBUFF,KXNCAAFGAME-25NOV08ST.LBUFF-BUFF,St. Lawrence at Buffalo State Winner?,BUFF,KXNCAAFGAME,St. Lawrence,Buffalo State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08SHAWEMOR,KXNCAAFGAME-25NOV08SHAWEMOR-EMOR,Shaw at Emory & Henry College Winner?,EMOR,KXNCAAFGAME,Shaw,Emory & Henry College,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08FERRCHOW,KXNCAAFGAME-25NOV08FERRCHOW-CHOW,Ferrum at Chowan Winner?,CHOW,KXNCAAFGAME,Ferrum,Chowan,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08DUBULUTH,KXNCAAFGAME-25NOV08DUBULUTH-LUTH,Dubuque at Luther Winner?,LUTH,KXNCAAFGAME,Dubuque,Luther,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08FINDASHL,KXNCAAFGAME-25NOV08FINDASHL-ASHL,Findlay at Ashland Winner?,ASHL,KXNCAAFGAME,Findlay,Ashland,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ALFRALFR,KXNCAAFGAME-25NOV08ALFRALFR-ALFR,Alfred University at Alfred State Winner?,ALFR,KXNCAAFGAME,Alfred University,Alfred State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08MISSLINC,KXNCAAFGAME-25NOV08MISSLINC-LINC,Missouri S&T at Lincoln (MO) Winner?,LINC,KXNCAAFGAME,Missouri S&T,Lincoln (MO),1762624800,API_UPDATE
KXNCAAFGAME-25NOV08MCKENORT,KXNCAAFGAME-25NOV08MCKENORT-NORT,McKendree at Northeastern State Winner?,NORT,KXNCAAFGAME,McKendree,Northeastern State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08FERRSAGI,KXNCAAFGAME-25NOV08FERRSAGI-SAGI,Ferris State at Saginaw Valley State Winner?,SAGI,KXNCAAFGAME,Ferris State,Saginaw Valley State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WESTUNIV,KXNCAAFGAME-25NOV08WESTUNIV-UNIV,West Liberty at University Of Charleston (WV) Winner?,UNIV,KXNCAAFGAME,West Liberty,University Of Charleston (WV),1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WESTFROS,KXNCAAFGAME-25NOV08WESTFROS-FROS,West Virginia State at Frostburg State Winner?,FROS,KXNCAAFGAME,West Virginia State,Frostburg State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08SOUTFRAN,KXNCAAFGAME-25NOV08SOUTFRAN-FRAN,Southern Connecticut State at Franklin Pierce Winner?,FRAN,KXNCAAFGAME,Southern Connecticut State,Franklin Pierce,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BEMIMINN,KXNCAAFGAME-25NOV08BEMIMINN-MINN,Bemidji State at Minnesota Duluth Winner?,MINN,KXNCAAFGAME,Bemidji State,Minnesota Duluth,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08JAMEMINN,KXNCAAFGAME-25NOV08JAMEMINN-MINN,Jamestown College at Minnesota State Moorhead Winner?,MINN,KXNCAAFGAME,Jamestown College,Minnesota State Moorhead,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08SHEPLOCK,KXNCAAFGAME-25NOV08SHEPLOCK-LOCK,Shepherd at Lock Haven University Winner?,LOCK,KXNCAAFGAME,Shepherd,Lock Haven University,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WESTSHIP,KXNCAAFGAME-25NOV08WESTSHIP-SHIP,West Chester at Shippensburg Winner?,SHIP,KXNCAAFGAME,West Chester,Shippensburg,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08CARSNEWB,KXNCAAFGAME-25NOV08CARSNEWB-NEWB,Carson-Newman College at Newberry Winner?,NEWB,KXNCAAFGAME,Carson-Newman College,Newberry,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08UVAWMARS,KXNCAAFGAME-25NOV08UVAWMARS-MARS,UVA Wise at Mars Hill Winner?,MARS,KXNCAAFGAME,UVA Wise,Mars Hill,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08STJOSUNY,KXNCAAFGAME-25NOV08STJOSUNY-SUNY,St John Fisher University at SUNY Morrisville Winner?,SUNY,KXNCAAFGAME,St John Fisher University,SUNY Morrisville,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08HARTUTIC,KXNCAAFGAME-25NOV08HARTUTIC-UTIC,Hartwick at Utica Winner?,UTIC,KXNCAAFGAME,Hartwick,Utica,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ITHARENS,KXNCAAFGAME-25NOV08ITHARENS-RENS,Ithaca College at Rensselaer Winner?,RENS,KXNCAAFGAME,Ithaca College,Rensselaer,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08TRINADRI,KXNCAAFGAME-25NOV08TRINADRI-ADRI,Trine University at Adrian Winner?,ADRI,KXNCAAFGAME,Trine University,Adrian,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08CASTROWA,KXNCAAFGAME-25NOV08CASTROWA-ROWA,Castleton at Rowan Winner?,ROWA,KXNCAAFGAME,Castleton,Rowan,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BREVMETH,KXNCAAFGAME-25NOV08BREVMETH-METH,Brevard College at Methodist Winner?,METH,KXNCAAFGAME,Brevard College,Methodist,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08MARYBERR,KXNCAAFGAME-25NOV08MARYBERR-BERR,Maryville College (TN) at Berry College Winner?,BERR,KXNCAAFGAME,Maryville College (TN),Berry College,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08KEANWILL,KXNCAAFGAME-25NOV08KEANWILL-WILL,Kean at William Paterson Winner?,WILL,KXNCAAFGAME,Kean,William Paterson,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08AUGUCART,KXNCAAFGAME-25NOV08AUGUCART-CART,Augustana (IL) at Carthage Winner?,CART,KXNCAAFGAME,Augustana (IL),Carthage,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08CARRILLI,KXNCAAFGAME-25NOV08CARRILLI-ILLI,Carroll University (WI) at Illinois Wesleyan Winner?,ILLI,KXNCAAFGAME,Carroll University (WI),Illinois Wesleyan,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08MILLWHEA,KXNCAAFGAME-25NOV08MILLWHEA-WHEA,Millikin at Wheaton Winner?,WHEA,KXNCAAFGAME,Millikin,Wheaton,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08NORTELMH,KXNCAAFGAME-25NOV08NORTELMH-ELMH,North Central College at Elmhurst Winner?,ELMH,KXNCAAFGAME,North Central College,Elmhurst,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08NORTWASH,KXNCAAFGAME-25NOV08NORTWASH-WASH,North Park at Washington University (St. Louis) Winner?,WASH,KXNCAAFGAME,North Park,Washington University (St. Louis),1762624800,API_UPDATE
KXNCAAFGAME-25NOV08GUSTAUGS,KXNCAAFGAME-25NOV08GUSTAUGS-AUGS,Gustavus Adolphus at Augsburg Winner?,AUGS,KXNCAAFGAME,Gustavus Adolphus,Augsburg,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ST.SSAIN,KXNCAAFGAME-25NOV08ST.SSAIN-SAIN,St. Scholastica at Saint John's (MN) Winner?,SAIN,KXNCAAFGAME,St. Scholastica,Saint John's (MN),1762624800,API_UPDATE
KXNCAAFGAME-25NOV08LAKEKNOX,KXNCAAFGAME-25NOV08LAKEKNOX-KNOX,Lake Forest College at Knox College Winner?,KNOX,KXNCAAFGAME,Lake Forest College,Knox College,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BOWILINC,KXNCAAFGAME-25NOV08BOWILINC-LINC,Bowie State at Lincoln (PA) Winner?,LINC,KXNCAAFGAME,Bowie State,Lincoln (PA),1762624800,API_UPDATE
KXNCAAFGAME-25NOV08VIRGVIRG,KXNCAAFGAME-25NOV08VIRGVIRG-VIRG,Virginia St at Virginia Union Winner?,VIRG,KXNCAAFGAME,Virginia St,Virginia Union,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WINSFAYE,KXNCAAFGAME-25NOV08WINSFAYE-FAYE,Winston-Salem at Fayetteville State Winner?,FAYE,KXNCAAFGAME,Winston-Salem,Fayetteville State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08LIVIJOHN,KXNCAAFGAME-25NOV08LIVIJOHN-JOHN,Livingstone at Johnson C Smith Winner?,JOHN,KXNCAAFGAME,Livingstone,Johnson C Smith,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08FAIRCONC,KXNCAAFGAME-25NOV08FAIRCONC-CONC,Fairmont State at Concord University Winner?,CONC,KXNCAAFGAME,Fairmont State,Concord University,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08STETMARI,KXNCAAFGAME-25NOV08STETMARI-MARI,Stetson at Marist Winner?,MARI,KXNCAAFGAME,Stetson,Marist,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08CORNPENN,KXNCAAFGAME-25NOV08CORNPENN-PENN,Cornell at Pennsylvania Winner?,PENN,KXNCAAFGAME,Cornell,Pennsylvania,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08PRINDART,KXNCAAFGAME-25NOV08PRINDART-DART,Princeton at Dartmouth Winner?,DART,KXNCAAFGAME,Princeton,Dartmouth,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08SOUTRHOD,KXNCAAFGAME-25NOV08SOUTRHOD-RHOD,Southwestern University at Rhodes College Winner?,RHOD,KXNCAAFGAME,Southwestern University,Rhodes College,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08THECMISS,KXNCAAFGAME-25NOV08THECMISS-MISS,The Citadel at Ole Miss Winner?,MISS,KXNCAAFGAME,The Citadel,Ole Miss,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BRYAUALB,KXNCAAFGAME-25NOV08BRYAUALB-UALB,Bryant at UAlbany Winner?,UALB,KXNCAAFGAME,Bryant,UAlbany,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08MAINHAMP,KXNCAAFGAME-25NOV08MAINHAMP-HAMP,Maine at Hampton Winner?,HAMP,KXNCAAFGAME,Maine,Hampton,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08TENNEAST,KXNCAAFGAME-25NOV08TENNEAST-EAST,Tennessee Tech at Eastern Illinois Winner?,EAST,KXNCAAFGAME,Tennessee Tech,Eastern Illinois,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08VILLTOWS,KXNCAAFGAME-25NOV08VILLTOWS-TOWS,Villanova at Towson Winner?,TOWS,KXNCAAFGAME,Villanova,Towson,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ILLIINDI,KXNCAAFGAME-25NOV08ILLIINDI-INDI,Illinois State at Indiana State Winner?,INDI,KXNCAAFGAME,Illinois State,Indiana State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BUTLMORE,KXNCAAFGAME-25NOV08BUTLMORE-MORE,Butler at Morehead State Winner?,MORE,KXNCAAFGAME,Butler,Morehead State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ST.TDRAK,KXNCAAFGAME-25NOV08ST.TDRAK-DRAK,St. Thomas (MN) at Drake Winner?,DRAK,KXNCAAFGAME,St. Thomas (MN),Drake,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08SANDVALP,KXNCAAFGAME-25NOV08SANDVALP-VALP,San Diego at Valparaiso Winner?,VALP,KXNCAAFGAME,San Diego,Valparaiso,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BUCKFORD,KXNCAAFGAME-25NOV08BUCKFORD-FORD,Bucknell at Fordham Winner?,FORD,KXNCAAFGAME,Bucknell,Fordham,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08RICHGEOR,KXNCAAFGAME-25NOV08RICHGEOR-GEOR,Richmond at Georgetown Winner?,GEOR,KXNCAAFGAME,Richmond,Georgetown,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BETHTHIE,KXNCAAFGAME-25NOV08BETHTHIE-THIE,Bethany (WV) at Thiel Winner?,THIE,KXNCAAFGAME,Bethany (WV),Thiel,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WISCROCK,KXNCAAFGAME-25NOV08WISCROCK-ROCK,Wisconsin-Lutheran at Rockford Winner?,ROCK,KXNCAAFGAME,Wisconsin-Lutheran,Rockford,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08DENIKENY,KXNCAAFGAME-25NOV08DENIKENY-KENY,Denison University at Kenyon Winner?,KENY,KXNCAAFGAME,Denison University,Kenyon,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WOOSDEPA,KXNCAAFGAME-25NOV08WOOSDEPA-DEPA,Wooster at Depauw Winner?,DEPA,KXNCAAFGAME,Wooster,Depauw,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08HIRAWEST,KXNCAAFGAME-25NOV08HIRAWEST-WEST,Hiram College at Westminster (PA) Winner?,WEST,KXNCAAFGAME,Hiram College,Westminster (PA),1762624800,API_UPDATE
KXNCAAFGAME-25NOV08OHIOJOHN,KXNCAAFGAME-25NOV08OHIOJOHN-JOHN,Ohio Wesleyan at John Carroll University Winner?,JOHN,KXNCAAFGAME,Ohio Wesleyan,John Carroll University,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BRIDHAMP,KXNCAAFGAME-25NOV08BRIDHAMP-HAMP,Bridgewater (VA) at Hampden-Sydney Winner?,HAMP,KXNCAAFGAME,Bridgewater (VA),Hampden-Sydney,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ROANWASH,KXNCAAFGAME-25NOV08ROANWASH-WASH,Roanoke College at Washington and Lee Winner?,WASH,KXNCAAFGAME,Roanoke College,Washington and Lee,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08GROVCASE,KXNCAAFGAME-25NOV08GROVCASE-CASE,Grove City College at Case Western Reserve Winner?,CASE,KXNCAAFGAME,Grove City College,Case Western Reserve,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WASHGENE,KXNCAAFGAME-25NOV08WASHGENE-GENE,Washington & Jefferson at Geneva Winner?,GENE,KXNCAAFGAME,Washington & Jefferson,Geneva,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08SAINWAYN,KXNCAAFGAME-25NOV08SAINWAYN-WAYN,Saint Vincent at Waynesburg Winner?,WAYN,KXNCAAFGAME,Saint Vincent,Waynesburg,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WHEEGLEN,KXNCAAFGAME-25NOV08WHEEGLEN-GLEN,Wheeling at Glenville State Winner?,GLEN,KXNCAAFGAME,Wheeling,Glenville State,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08KINGWIDE,KXNCAAFGAME-25NOV08KINGWIDE-WIDE,Kings College (PA) at Widener Winner?,WIDE,KXNCAAFGAME,Kings College (PA),Widener,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08BELHLAGR,KXNCAAFGAME-25NOV08BELHLAGR-LAGR,Belhaven at Lagrange College Winner?,LAGR,KXNCAAFGAME,Belhaven,Lagrange College,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08NORTGREE,KXNCAAFGAME-25NOV08NORTGREE-GREE,Northwestern (MN) at Greenville Winner?,GREE,KXNCAAFGAME,Northwestern (MN),Greenville,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08ST.APOST,KXNCAAFGAME-25NOV08ST.APOST-POST,St. Anselm at Post University Winner?,POST,KXNCAAFGAME,St. Anselm,Post University,1762624800,API_UPDATE
KXNCAAFGAME-25NOV08URSIDICK,KXNCAAFGAME-25NOV08URSIDICK-DICK,Ursinus at Dickinson (PA) Winner?,DICK,KXNCAAFGAME,Ursinus,Dickinson (PA),1762624800,API_UPDATE
KXNCAAFGAME-25NOV08WOFFVMI,KXNCAAFGAME-25NOV08WOFFVMI-VMI,Wofford at VMI Winner?,VMI,KXNCAAFGAME,Wofford,VMI,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08HOWASOUT,KXNCAAFGAME-25NOV08HOWASOUT-SOUT,Howard at South Carolina State Winner?,SOUT,KXNCAAFGAME,Howard,South Carolina State,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08SOUTGARD,KXNCAAFGAME-25NOV08SOUTGARD-GARD,Southeast Missouri State at Gardner-Webb Winner?,GARD,KXNCAAFGAME,Southeast Missouri State,Gardner-Webb,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08MANCMOUN,KXNCAAFGAME-25NOV08MANCMOUN-MOUN,Manchester at Mount St. Joseph Winner?,MOUN,KXNCAAFGAME,Manchester,Mount St. Joseph,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08OTTEHANO,KXNCAAFGAME-25NOV08OTTEHANO-HANO,Otterbein at Hanover College Winner?,HANO,KXNCAAFGAME,Otterbein,Hanover College,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08BLUFFRAN,KXNCAAFGAME-25NOV08BLUFFRAN-FRAN,Bluffton at Franklin Winner?,FRAN,KXNCAAFGAME,Bluffton,Franklin,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08UNIVMARI,KXNCAAFGAME-25NOV08UNIVMARI-MARI,University of Mount Union at Marietta Winner?,MARI,KXNCAAFGAME,University of Mount Union,Marietta,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08WILMHEID,KXNCAAFGAME-25NOV08WILMHEID-HEID,Wilmington (OH) at Heidelberg Winner?,HEID,KXNCAAFGAME,Wilmington (OH),Heidelberg,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08MUSKCAPI,KXNCAAFGAME-25NOV08MUSKCAPI-CAPI,Muskingum University at Capital Winner?,CAPI,KXNCAAFGAME,Muskingum University,Capital,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08BALDOHIO,KXNCAAFGAME-25NOV08BALDOHIO-OHIO,Baldwin Wallace at Ohio Northern Winner?,OHIO,KXNCAAFGAME,Baldwin Wallace,Ohio Northern,1762626600,API_UPDATE
KXNCAAFGAME-25NOV08NEBRBUEN,KXNCAAFGAME-25NOV08NEBRBUEN-BUEN,Nebraska Wesleyan at Buena Vista Winner?,BUEN,KXNCAAFGAME,Nebraska Wesleyan,Buena Vista,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08MINNAUGU,KXNCAAFGAME-25NOV08MINNAUGU-AUGU,Minnesota State Mankato at Augustana University (SD) Winner?,AUGU,KXNCAAFGAME,Minnesota State Mankato,Augustana University (SD),1762628400,API_UPDATE
KXNCAAFGAME-25NOV08CONCSOUT,KXNCAAFGAME-25NOV08CONCSOUT-SOUT,Concordia University St Paul at Southwest Minnesota State Winner?,SOUT,KXNCAAFGAME,Concordia University St Paul,Southwest Minnesota State,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08WAYNSIOU,KXNCAAFGAME-25NOV08WAYNSIOU-SIOU,Wayne State (NE) at Sioux Falls Winner?,SIOU,KXNCAAFGAME,Wayne State (NE),Sioux Falls,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08KUTZBLOO,KXNCAAFGAME-25NOV08KUTZBLOO-BLOO,Kutztown University at Bloomsburg Winner?,BLOO,KXNCAAFGAME,Kutztown University,Bloomsburg,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08BLACADAM,KXNCAAFGAME-25NOV08BLACADAM-ADAM,Black Hills State at Adams State Winner?,ADAM,KXNCAAFGAME,Black Hills State,Adams State,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08CSUPCOLO,KXNCAAFGAME-25NOV08CSUPCOLO-COLO,CSU Pueblo at Colorado School Of Mines Winner?,COLO,KXNCAAFGAME,CSU Pueblo,Colorado School Of Mines,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08WINGGREE,KXNCAAFGAME-25NOV08WINGGREE-GREE,Wingate at Greeneville Winner?,GREE,KXNCAAFGAME,Wingate,Greeneville,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08ALBAFORT,KXNCAAFGAME-25NOV08ALBAFORT-FORT,Albany State GA at Fort Valley State Winner?,FORT,KXNCAAFGAME,Albany State GA,Fort Valley State,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08EDWAALLE,KXNCAAFGAME-25NOV08EDWAALLE-ALLE,Edward Waters at Allen Winner?,ALLE,KXNCAAFGAME,Edward Waters,Allen,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08RIPOMONM,KXNCAAFGAME-25NOV08RIPOMONM-MONM,Ripon at Monmouth (IL) Winner?,MONM,KXNCAAFGAME,Ripon,Monmouth (IL),1762628400,API_UPDATE
KXNCAAFGAME-25NOV08LAWRGRIN,KXNCAAFGAME-25NOV08LAWRGRIN-GRIN,Lawrence University at Grinnell Winner?,GRIN,KXNCAAFGAME,Lawrence University,Grinnell,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08CHICBELO,KXNCAAFGAME-25NOV08CHICBELO-BELO,Chicago at Beloit Winner?,BELO,KXNCAAFGAME,Chicago,Beloit,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08PITTCENT,KXNCAAFGAME-25NOV08PITTCENT-CENT,Pittsburg St at Central Missouri Winner?,CENT,KXNCAAFGAME,Pittsburg St,Central Missouri,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08LORACOEC,KXNCAAFGAME-25NOV08LORACOEC-COEC,Loras College at Coe College Winner?,COEC,KXNCAAFGAME,Loras College,Coe College,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08HARDMARY,KXNCAAFGAME-25NOV08HARDMARY-MARY,Hardin-Simmons at Mary Hardin-Baylor Winner?,MARY,KXNCAAFGAME,Hardin-Simmons,Mary Hardin-Baylor,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08EASTHEND,KXNCAAFGAME-25NOV08EASTHEND-HEND,East Central (OK) at Henderson State Winner?,HEND,KXNCAAFGAME,East Central (OK),Henderson State,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08NORFNORT,KXNCAAFGAME-25NOV08NORFNORT-NORT,Norfolk State at North Carolina Central Winner?,NORT,KXNCAAFGAME,Norfolk State,North Carolina Central,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08ILLICORN,KXNCAAFGAME-25NOV08ILLICORN-CORN,Illinois College at Cornell College (IA) Winner?,CORN,KXNCAAFGAME,Illinois College,Cornell College (IA),1762628400,API_UPDATE
KXNCAAFGAME-25NOV08HOWAEAST,KXNCAAFGAME-25NOV08HOWAEAST-EAST,Howard Payne at East Texas Baptist University Winner?,EAST,KXNCAAFGAME,Howard Payne,East Texas Baptist University,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08WILLCAMP,KXNCAAFGAME-25NOV08WILLCAMP-CAMP,William & Mary at Campbell Winner?,CAMP,KXNCAAFGAME,William & Mary,Campbell,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08RHODELON,KXNCAAFGAME-25NOV08RHODELON-ELON,Rhode Island at Elon Winner?,ELON,KXNCAAFGAME,Rhode Island,Elon,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08LINDWEST,KXNCAAFGAME-25NOV08LINDWEST-WEST,Lindenwood at Western Illinois Winner?,WEST,KXNCAAFGAME,Lindenwood,Western Illinois,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08INCANORT,KXNCAAFGAME-25NOV08INCANORT-NORT,Incarnate Word at Northwestern State Winner?,NORT,KXNCAAFGAME,Incarnate Word,Northwestern State,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08MURRNORT,KXNCAAFGAME-25NOV08MURRNORT-NORT,Murray State at Northern Iowa Winner?,NORT,KXNCAAFGAME,Murray State,Northern Iowa,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08NORTNORT,KXNCAAFGAME-25NOV08NORTNORT-NORT,North Dakota State at North Dakota Winner?,NORT,KXNCAAFGAME,North Dakota State,North Dakota,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08SOUTYOUN,KXNCAAFGAME-25NOV08SOUTYOUN-YOUN,Southern Illinois at Youngstown State Winner?,YOUN,KXNCAAFGAME,Southern Illinois,Youngstown State,1762628400,API_UPDATE
KXNCAAFGAME-25NOV08TENNUTMA,KXNCAAFGAME-25NOV08TENNUTMA-UTMA,Tennessee State at UT Martin Winner?,UTMA,KXNCAAFGAME,Tennessee State,UT Martin,1762628400,API_UPDATE
